date,code,faction,long,short,net
20260611,PB,杭州帮(永安),3909.0,2300.0,1609.0
20260611,PB,外资(高盛+摩根),0.0,0.0,0.0
20260611,PB,主力(国君+东证+中财),18817.0,25058.0,-6241.0
20260611,PB,偏产业(金瑞+五矿+光大),5410.0,3852.0,1558.0
20260612,PB,杭州帮(永安),4267.0,4420.0,-153.0
20260612,PB,外资(高盛+摩根),0.0,0.0,0.0
20260612,PB,主力(国君+东证+中财),19423.0,25967.0,-6544.0
20260612,PB,偏产业(金瑞+五矿+光大),6327.0,4538.0,1789.0
20260615,PB,杭州帮(永安),4676.0,5450.0,-774.0
20260615,PB,外资(高盛+摩根),0.0,0.0,0.0
20260615,PB,主力(国君+东证+中财),23946.0,27108.0,-3162.0
20260615,PB,偏产业(金瑞+五矿+光大),5741.0,5387.0,354.0
20260616,PB,杭州帮(永安),4317.0,4510.0,-193.0
20260616,PB,外资(高盛+摩根),799.0,0.0,799.0
20260616,PB,主力(国君+东证+中财),22097.0,26507.0,-4410.0
20260616,PB,偏产业(金瑞+五矿+光大),5716.0,4911.0,805.0
20260617,PB,杭州帮(永安),3775.0,4215.0,-440.0
20260617,PB,外资(高盛+摩根),963.0,0.0,963.0
20260617,PB,主力(国君+东证+中财),20048.0,23129.0,-3081.0
20260617,PB,偏产业(金瑞+五矿+光大),5172.0,4992.0,180.0
20260618,PB,杭州帮(永安),3776.0,3556.0,220.0
20260618,PB,外资(高盛+摩根),963.0,0.0,963.0
20260618,PB,主力(国君+东证+中财),19270.0,21218.0,-1948.0
20260618,PB,偏产业(金瑞+五矿+光大),5345.0,5212.0,133.0
20260622,PB,杭州帮(永安),3734.0,3783.0,-49.0
20260622,PB,外资(高盛+摩根),963.0,0.0,963.0
20260622,PB,主力(国君+东证+中财),18867.0,21737.0,-2870.0
20260622,PB,偏产业(金瑞+五矿+光大),5426.0,5226.0,200.0
20260623,PB,杭州帮(永安),3703.0,2691.0,1012.0
20260623,PB,外资(高盛+摩根),963.0,0.0,963.0
20260623,PB,主力(国君+东证+中财),18423.0,22727.0,-4304.0
20260623,PB,偏产业(金瑞+五矿+光大),6099.0,5107.0,992.0
20260624,PB,杭州帮(永安),3538.0,2547.0,991.0
20260624,PB,外资(高盛+摩根),1117.0,0.0,1117.0
20260624,PB,主力(国君+东证+中财),17349.0,22183.0,-4834.0
20260624,PB,偏产业(金瑞+五矿+光大),6019.0,5116.0,903.0
20260625,PB,杭州帮(永安),3560.0,2123.0,1437.0
20260625,PB,外资(高盛+摩根),1117.0,0.0,1117.0
20260625,PB,主力(国君+东证+中财),17534.0,24428.0,-6894.0
20260625,PB,偏产业(金瑞+五矿+光大),5941.0,4932.0,1009.0
20260626,PB,杭州帮(永安),3447.0,2158.0,1289.0
20260626,PB,外资(高盛+摩根),1121.0,0.0,1121.0
20260626,PB,主力(国君+东证+中财),16814.0,21722.0,-4908.0
20260626,PB,偏产业(金瑞+五矿+光大),5707.0,4811.0,896.0
20260629,PB,杭州帮(永安),3836.0,2722.0,1114.0
20260629,PB,外资(高盛+摩根),0.0,0.0,0.0
20260629,PB,主力(国君+东证+中财),17683.0,21631.0,-3948.0
20260629,PB,偏产业(金瑞+五矿+光大),6464.0,4568.0,1896.0
20260630,PB,杭州帮(永安),4177.0,2949.0,1228.0
20260630,PB,外资(高盛+摩根),0.0,0.0,0.0
20260630,PB,主力(国君+东证+中财),19218.0,25279.0,-6061.0
20260630,PB,偏产业(金瑞+五矿+光大),7494.0,4505.0,2989.0
20260701,PB,杭州帮(永安),4454.0,2466.0,1988.0
20260701,PB,外资(高盛+摩根),0.0,0.0,0.0
20260701,PB,主力(国君+东证+中财),20068.0,27331.0,-7263.0
20260701,PB,偏产业(金瑞+五矿+光大),8032.0,4331.0,3701.0
20260702,PB,杭州帮(永安),4697.0,2489.0,2208.0
20260702,PB,外资(高盛+摩根),0.0,0.0,0.0
20260702,PB,主力(国君+东证+中财),20017.0,29345.0,-9328.0
20260702,PB,偏产业(金瑞+五矿+光大),9106.0,3187.0,5919.0
20260703,PB,杭州帮(永安),5199.0,3347.0,1852.0
20260703,PB,外资(高盛+摩根),0.0,0.0,0.0
20260703,PB,主力(国君+东证+中财),20345.0,28056.0,-7711.0
20260703,PB,偏产业(金瑞+五矿+光大),9423.0,3112.0,6311.0
20260706,PB,杭州帮(永安),5617.0,3648.0,1969.0
20260706,PB,外资(高盛+摩根),0.0,0.0,0.0
20260706,PB,主力(国君+东证+中财),20948.0,28241.0,-7293.0
20260706,PB,偏产业(金瑞+五矿+光大),9439.0,3062.0,6377.0
20260707,PB,杭州帮(永安),5473.0,3562.0,1911.0
20260707,PB,外资(高盛+摩根),0.0,0.0,0.0
20260707,PB,主力(国君+东证+中财),20156.0,28421.0,-8265.0
20260707,PB,偏产业(金瑞+五矿+光大),9728.0,2912.0,6816.0
20260708,PB,杭州帮(永安),5068.0,2964.0,2104.0
20260708,PB,外资(高盛+摩根),0.0,0.0,0.0
20260708,PB,主力(国君+东证+中财),18366.0,24164.0,-5798.0
20260708,PB,偏产业(金瑞+五矿+光大),9344.0,1673.0,7671.0
20260709,PB,杭州帮(永安),5054.0,2363.0,2691.0
20260709,PB,外资(高盛+摩根),0.0,0.0,0.0
20260709,PB,主力(国君+东证+中财),17874.0,23744.0,-5870.0
20260709,PB,偏产业(金瑞+五矿+光大),9315.0,2644.0,6671.0
20260710,PB,杭州帮(永安),5419.0,1004.0,4415.0
20260710,PB,外资(高盛+摩根),0.0,0.0,0.0
20260710,PB,主力(国君+东证+中财),17407.0,23485.0,-6078.0
20260710,PB,偏产业(金瑞+五矿+光大),9489.0,3488.0,6001.0
20260713,PB,杭州帮(永安),5921.0,60.0,5861.0
20260713,PB,外资(高盛+摩根),0.0,0.0,0.0
20260713,PB,主力(国君+东证+中财),17505.0,24530.0,-7025.0
20260713,PB,偏产业(金瑞+五矿+光大),9596.0,3592.0,6004.0
20260714,PB,杭州帮(永安),6021.0,1001.0,5020.0
20260714,PB,外资(高盛+摩根),0.0,0.0,0.0
20260714,PB,主力(国君+东证+中财),17543.0,23327.0,-5784.0
20260714,PB,偏产业(金瑞+五矿+光大),9997.0,3703.0,6294.0
20260715,PB,杭州帮(永安),6500.0,1040.0,5460.0
20260715,PB,外资(高盛+摩根),0.0,0.0,0.0
20260715,PB,主力(国君+东证+中财),21747.0,26366.0,-4619.0
20260715,PB,偏产业(金瑞+五矿+光大),10558.0,4160.0,6398.0
20260716,PB,杭州帮(永安),7423.0,2698.0,4725.0
20260716,PB,外资(高盛+摩根),0.0,0.0,0.0
20260716,PB,主力(国君+东证+中财),23417.0,24967.0,-1550.0
20260716,PB,偏产业(金瑞+五矿+光大),8980.0,3100.0,5880.0
20260717,PB,杭州帮(永安),7178.0,3420.0,3758.0
20260717,PB,外资(高盛+摩根),0.0,0.0,0.0
20260717,PB,主力(国君+东证+中财),21336.0,22247.0,-911.0
20260717,PB,偏产业(金瑞+五矿+光大),8000.0,2691.0,5309.0
20260720,PB,杭州帮(永安),6883.0,4639.0,2244.0
20260720,PB,外资(高盛+摩根),0.0,0.0,0.0
20260720,PB,主力(国君+东证+中财),23914.0,20515.0,3399.0
20260720,PB,偏产业(金瑞+五矿+光大),8844.0,3481.0,5363.0
20260721,PB,杭州帮(永安),6448.0,4477.0,1971.0
20260721,PB,外资(高盛+摩根),0.0,217.0,-217.0
20260721,PB,主力(国君+东证+中财),22971.0,21468.0,1503.0
20260721,PB,偏产业(金瑞+五矿+光大),7863.0,3257.0,4606.0
20260722,PB,杭州帮(永安),6206.0,4606.0,1600.0
20260722,PB,外资(高盛+摩根),0.0,214.0,-214.0
20260722,PB,主力(国君+东证+中财),24339.0,23077.0,1262.0
20260722,PB,偏产业(金瑞+五矿+光大),8128.0,3260.0,4868.0
20260723,PB,杭州帮(永安),5936.0,4981.0,955.0
20260723,PB,外资(高盛+摩根),0.0,0.0,0.0
20260723,PB,主力(国君+东证+中财),24434.0,21843.0,2591.0
20260723,PB,偏产业(金瑞+五矿+光大),7682.0,3365.0,4317.0
20260724,PB,杭州帮(永安),4952.0,4719.0,233.0
20260724,PB,外资(高盛+摩根),0.0,0.0,0.0
20260724,PB,主力(国君+东证+中财),22412.0,21171.0,1241.0
20260724,PB,偏产业(金瑞+五矿+光大),7766.0,3460.0,4306.0
20260727,PB,杭州帮(永安),5028.0,4648.0,380.0
20260727,PB,外资(高盛+摩根),0.0,0.0,0.0
20260727,PB,主力(国君+东证+中财),21574.0,22409.0,-835.0
20260727,PB,偏产业(金瑞+五矿+光大),8033.0,3123.0,4910.0
20260728,PB,杭州帮(永安),5209.0,4559.0,650.0
20260728,PB,外资(高盛+摩根),0.0,0.0,0.0
20260728,PB,主力(国君+东证+中财),20066.0,22171.0,-2105.0
20260728,PB,偏产业(金瑞+五矿+光大),8059.0,1694.0,6365.0
20260729,PB,杭州帮(永安),4586.0,4702.0,-116.0
20260729,PB,外资(高盛+摩根),0.0,0.0,0.0
20260729,PB,主力(国君+东证+中财),18130.0,18166.0,-36.0
20260729,PB,偏产业(金瑞+五矿+光大),7933.0,1885.0,6048.0
20260730,PB,杭州帮(永安),3930.0,5015.0,-1085.0
20260730,PB,外资(高盛+摩根),0.0,0.0,0.0
20260730,PB,主力(国君+东证+中财),18382.0,18729.0,-347.0
20260730,PB,偏产业(金瑞+五矿+光大),8521.0,3388.0,5133.0
20260731,PB,杭州帮(永安),4180.0,5604.0,-1424.0
20260731,PB,外资(高盛+摩根),0.0,0.0,0.0
20260731,PB,主力(国君+东证+中财),20751.0,21381.0,-630.0
20260731,PB,偏产业(金瑞+五矿+光大),8793.0,4582.0,4211.0
20260803,PB,杭州帮(永安),4910.0,5790.0,-880.0
20260803,PB,外资(高盛+摩根),0.0,0.0,0.0
20260803,PB,主力(国君+东证+中财),23017.0,23950.0,-933.0
20260803,PB,偏产业(金瑞+五矿+光大),9494.0,4672.0,4822.0
20260804,PB,杭州帮(永安),5825.0,5926.0,-101.0
20260804,PB,外资(高盛+摩根),0.0,0.0,0.0
20260804,PB,主力(国君+东证+中财),22931.0,23446.0,-515.0
20260804,PB,偏产业(金瑞+五矿+光大),9616.0,4735.0,4881.0
20260805,PB,杭州帮(永安),5799.0,5798.0,1.0
20260805,PB,外资(高盛+摩根),0.0,0.0,0.0
20260805,PB,主力(国君+东证+中财),18339.0,18143.0,196.0
20260805,PB,偏产业(金瑞+五矿+光大),9207.0,4284.0,4923.0
20260806,PB,杭州帮(永安),5396.0,5709.0,-313.0
20260806,PB,外资(高盛+摩根),0.0,0.0,0.0
20260806,PB,主力(国君+东证+中财),16362.0,18176.0,-1814.0
20260806,PB,偏产业(金瑞+五矿+光大),9376.0,4113.0,5263.0
20260807,PB,杭州帮(永安),4851.0,5513.0,-662.0
20260807,PB,外资(高盛+摩根),0.0,0.0,0.0
20260807,PB,主力(国君+东证+中财),15436.0,17615.0,-2179.0
20260807,PB,偏产业(金瑞+五矿+光大),8383.0,4004.0,4379.0
20260810,PB,杭州帮(永安),4641.0,5787.0,-1146.0
20260810,PB,外资(高盛+摩根),0.0,0.0,0.0
20260810,PB,主力(国君+东证+中财),15907.0,18445.0,-2538.0
20260810,PB,偏产业(金瑞+五矿+光大),8880.0,4004.0,4876.0
20260811,PB,杭州帮(永安),4188.0,5862.0,-1674.0
20260811,PB,外资(高盛+摩根),606.0,0.0,606.0
20260811,PB,主力(国君+东证+中财),14125.0,16987.0,-2862.0
20260811,PB,偏产业(金瑞+五矿+光大),8300.0,5377.0,2923.0
20260812,PB,杭州帮(永安),4221.0,5792.0,-1571.0
20260812,PB,外资(高盛+摩根),0.0,0.0,0.0
20260812,PB,主力(国君+东证+中财),14016.0,16427.0,-2411.0
20260812,PB,偏产业(金瑞+五矿+光大),8197.0,5567.0,2630.0
20260813,PB,杭州帮(永安),4931.0,6251.0,-1320.0
20260813,PB,外资(高盛+摩根),0.0,0.0,0.0
20260813,PB,主力(国君+东证+中财),13689.0,17141.0,-3452.0
20260813,PB,偏产业(金瑞+五矿+光大),8003.0,5568.0,2435.0
20260814,PB,杭州帮(永安),5153.0,6420.0,-1267.0
20260814,PB,外资(高盛+摩根),0.0,0.0,0.0
20260814,PB,主力(国君+东证+中财),14023.0,16382.0,-2359.0
20260814,PB,偏产业(金瑞+五矿+光大),8573.0,6050.0,2523.0
20260817,PB,杭州帮(永安),5141.0,5929.0,-788.0
20260817,PB,外资(高盛+摩根),0.0,0.0,0.0
20260817,PB,主力(国君+东证+中财),13161.0,14015.0,-854.0
20260817,PB,偏产业(金瑞+五矿+光大),8500.0,6221.0,2279.0
20260818,PB,杭州帮(永安),4978.0,5773.0,-795.0
20260818,PB,外资(高盛+摩根),0.0,0.0,0.0
20260818,PB,主力(国君+东证+中财),12178.0,14003.0,-1825.0
20260818,PB,偏产业(金瑞+五矿+光大),7702.0,5714.0,1988.0
20260819,PB,杭州帮(永安),4781.0,5805.0,-1024.0
20260819,PB,外资(高盛+摩根),839.0,0.0,839.0
20260819,PB,主力(国君+东证+中财),11331.0,14792.0,-3461.0
20260819,PB,偏产业(金瑞+五矿+光大),7076.0,4853.0,2223.0
20260820,PB,杭州帮(永安),4447.0,6399.0,-1952.0
20260820,PB,外资(高盛+摩根),0.0,0.0,0.0
20260820,PB,主力(国君+东证+中财),15146.0,15760.0,-614.0
20260820,PB,偏产业(金瑞+五矿+光大),6968.0,6769.0,199.0
20260821,PB,杭州帮(永安),3981.0,6003.0,-2022.0
20260821,PB,外资(高盛+摩根),1031.0,201.0,830.0
20260821,PB,主力(国君+东证+中财),15784.0,16708.0,-924.0
20260821,PB,偏产业(金瑞+五矿+光大),6640.0,7335.0,-695.0
20260514,SI,杭州帮(永安),17132.0,17524.0,-392.0
20260514,SI,外资(高盛+摩根),0.0,0.0,0.0
20260514,SI,主力(国君+东证+中财),55208.0,79393.0,-24185.0
20260514,SI,偏产业(金瑞+五矿+光大),0.0,5028.0,-5028.0
20260515,SI,杭州帮(永安),16582.0,18182.0,-1600.0
20260515,SI,外资(高盛+摩根),0.0,0.0,0.0
20260515,SI,主力(国君+东证+中财),56364.0,74974.0,-18610.0
20260515,SI,偏产业(金瑞+五矿+光大),383.0,4924.0,-4541.0
20260518,SI,杭州帮(永安),16246.0,17480.0,-1234.0
20260518,SI,外资(高盛+摩根),0.0,0.0,0.0
20260518,SI,主力(国君+东证+中财),62457.0,75426.0,-12969.0
20260518,SI,偏产业(金瑞+五矿+光大),436.0,4928.0,-4492.0
20260519,SI,杭州帮(永安),15983.0,16873.0,-890.0
20260519,SI,外资(高盛+摩根),0.0,0.0,0.0
20260519,SI,主力(国君+东证+中财),57392.0,77427.0,-20035.0
20260519,SI,偏产业(金瑞+五矿+光大),409.0,4880.0,-4471.0
20260520,SI,杭州帮(永安),15808.0,16556.0,-748.0
20260520,SI,外资(高盛+摩根),0.0,0.0,0.0
20260520,SI,主力(国君+东证+中财),58480.0,77534.0,-19054.0
20260520,SI,偏产业(金瑞+五矿+光大),4339.0,4667.0,-328.0
20260521,SI,杭州帮(永安),14886.0,15470.0,-584.0
20260521,SI,外资(高盛+摩根),0.0,0.0,0.0
20260521,SI,主力(国君+东证+中财),58456.0,76386.0,-17930.0
20260521,SI,偏产业(金瑞+五矿+光大),346.0,4347.0,-4001.0
20260522,SI,杭州帮(永安),11762.0,16275.0,-4513.0
20260522,SI,外资(高盛+摩根),0.0,0.0,0.0
20260522,SI,主力(国君+东证+中财),59252.0,77125.0,-17873.0
20260522,SI,偏产业(金瑞+五矿+光大),420.0,4290.0,-3870.0
20260525,SI,杭州帮(永安),10690.0,14085.0,-3395.0
20260525,SI,外资(高盛+摩根),0.0,0.0,0.0
20260525,SI,主力(国君+东证+中财),52434.0,70747.0,-18313.0
20260525,SI,偏产业(金瑞+五矿+光大),0.0,397.0,-397.0
20260526,SI,杭州帮(永安),8547.0,11536.0,-2989.0
20260526,SI,外资(高盛+摩根),0.0,0.0,0.0
20260526,SI,主力(国君+东证+中财),55474.0,71006.0,-15532.0
20260526,SI,偏产业(金瑞+五矿+光大),0.0,419.0,-419.0
20260527,SI,杭州帮(永安),12209.0,11438.0,771.0
20260527,SI,外资(高盛+摩根),0.0,0.0,0.0
20260527,SI,主力(国君+东证+中财),51493.0,69681.0,-18188.0
20260527,SI,偏产业(金瑞+五矿+光大),0.0,400.0,-400.0
20260528,SI,杭州帮(永安),13060.0,12318.0,742.0
20260528,SI,外资(高盛+摩根),0.0,0.0,0.0
20260528,SI,主力(国君+东证+中财),51559.0,71285.0,-19726.0
20260528,SI,偏产业(金瑞+五矿+光大),0.0,3654.0,-3654.0
20260529,SI,杭州帮(永安),13076.0,12193.0,883.0
20260529,SI,外资(高盛+摩根),0.0,0.0,0.0
20260529,SI,主力(国君+东证+中财),52168.0,69236.0,-17068.0
20260529,SI,偏产业(金瑞+五矿+光大),295.0,3860.0,-3565.0
20260601,SI,杭州帮(永安),10483.0,9343.0,1140.0
20260601,SI,外资(高盛+摩根),0.0,0.0,0.0
20260601,SI,主力(国君+东证+中财),56662.0,69618.0,-12956.0
20260601,SI,偏产业(金瑞+五矿+光大),0.0,448.0,-448.0
20260602,SI,杭州帮(永安),10239.0,5506.0,4733.0
20260602,SI,外资(高盛+摩根),0.0,0.0,0.0
20260602,SI,主力(国君+东证+中财),52069.0,72449.0,-20380.0
20260602,SI,偏产业(金瑞+五矿+光大),0.0,3704.0,-3704.0
20260603,SI,杭州帮(永安),10252.0,5505.0,4747.0
20260603,SI,外资(高盛+摩根),0.0,0.0,0.0
20260603,SI,主力(国君+东证+中财),55399.0,76523.0,-21124.0
20260603,SI,偏产业(金瑞+五矿+光大),0.0,3906.0,-3906.0
20260604,SI,杭州帮(永安),9839.0,5416.0,4423.0
20260604,SI,外资(高盛+摩根),0.0,0.0,0.0
20260604,SI,主力(国君+东证+中财),51556.0,73639.0,-22083.0
20260604,SI,偏产业(金瑞+五矿+光大),0.0,3296.0,-3296.0
20260605,SI,杭州帮(永安),10000.0,5923.0,4077.0
20260605,SI,外资(高盛+摩根),0.0,0.0,0.0
20260605,SI,主力(国君+东证+中财),51064.0,61592.0,-10528.0
20260605,SI,偏产业(金瑞+五矿+光大),0.0,3161.0,-3161.0
20260608,SI,杭州帮(永安),10040.0,5883.0,4157.0
20260608,SI,外资(高盛+摩根),0.0,0.0,0.0
20260608,SI,主力(国君+东证+中财),50859.0,64383.0,-13524.0
20260608,SI,偏产业(金瑞+五矿+光大),0.0,2913.0,-2913.0
20260609,SI,杭州帮(永安),11265.0,9644.0,1621.0
20260609,SI,外资(高盛+摩根),0.0,0.0,0.0
20260609,SI,主力(国君+东证+中财),51627.0,61364.0,-9737.0
20260609,SI,偏产业(金瑞+五矿+光大),0.0,16.0,-16.0
20260610,SI,杭州帮(永安),12683.0,10607.0,2076.0
20260610,SI,外资(高盛+摩根),0.0,0.0,0.0
20260610,SI,主力(国君+东证+中财),57632.0,62797.0,-5165.0
20260610,SI,偏产业(金瑞+五矿+光大),0.0,9.0,-9.0
20260611,SI,杭州帮(永安),12592.0,11461.0,1131.0
20260611,SI,外资(高盛+摩根),0.0,0.0,0.0
20260611,SI,主力(国君+东证+中财),54222.0,65768.0,-11546.0
20260611,SI,偏产业(金瑞+五矿+光大),0.0,2989.0,-2989.0
20260612,SI,杭州帮(永安),12841.0,11463.0,1378.0
20260612,SI,外资(高盛+摩根),0.0,0.0,0.0
20260612,SI,主力(国君+东证+中财),52827.0,66834.0,-14007.0
20260612,SI,偏产业(金瑞+五矿+光大),0.0,3529.0,-3529.0
20260615,SI,杭州帮(永安),13620.0,12592.0,1028.0
20260615,SI,外资(高盛+摩根),0.0,0.0,0.0
20260615,SI,主力(国君+东证+中财),47836.0,72577.0,-24741.0
20260615,SI,偏产业(金瑞+五矿+光大),258.0,3380.0,-3122.0
20260616,SI,杭州帮(永安),14007.0,13040.0,967.0
20260616,SI,外资(高盛+摩根),0.0,0.0,0.0
20260616,SI,主力(国君+东证+中财),49065.0,70282.0,-21217.0
20260616,SI,偏产业(金瑞+五矿+光大),0.0,3102.0,-3102.0
20260617,SI,杭州帮(永安),14974.0,13851.0,1123.0
20260617,SI,外资(高盛+摩根),0.0,0.0,0.0
20260617,SI,主力(国君+东证+中财),51240.0,69940.0,-18700.0
20260617,SI,偏产业(金瑞+五矿+光大),0.0,3077.0,-3077.0
20260618,SI,杭州帮(永安),16007.0,14624.0,1383.0
20260618,SI,外资(高盛+摩根),0.0,0.0,0.0
20260618,SI,主力(国君+东证+中财),52967.0,70959.0,-17992.0
20260618,SI,偏产业(金瑞+五矿+光大),0.0,3057.0,-3057.0
20260622,SI,杭州帮(永安),18463.0,17198.0,1265.0
20260622,SI,外资(高盛+摩根),0.0,0.0,0.0
20260622,SI,主力(国君+东证+中财),53238.0,70203.0,-16965.0
20260622,SI,偏产业(金瑞+五矿+光大),90.0,394.0,-304.0
20260623,SI,杭州帮(永安),18829.0,18393.0,436.0
20260623,SI,外资(高盛+摩根),0.0,0.0,0.0
20260623,SI,主力(国君+东证+中财),55249.0,72066.0,-16817.0
20260623,SI,偏产业(金瑞+五矿+光大),156.0,390.0,-234.0
20260624,SI,杭州帮(永安),19366.0,18995.0,371.0
20260624,SI,外资(高盛+摩根),0.0,0.0,0.0
20260624,SI,主力(国君+东证+中财),54667.0,71457.0,-16790.0
20260624,SI,偏产业(金瑞+五矿+光大),155.0,393.0,-238.0
20260625,SI,杭州帮(永安),19705.0,19410.0,295.0
20260625,SI,外资(高盛+摩根),0.0,0.0,0.0
20260625,SI,主力(国君+东证+中财),56626.0,69477.0,-12851.0
20260625,SI,偏产业(金瑞+五矿+光大),176.0,392.0,-216.0
20260626,SI,杭州帮(永安),18628.0,19235.0,-607.0
20260626,SI,外资(高盛+摩根),0.0,0.0,0.0
20260626,SI,主力(国君+东证+中财),61911.0,64703.0,-2792.0
20260626,SI,偏产业(金瑞+五矿+光大),194.0,401.0,-207.0
20260629,SI,杭州帮(永安),18171.0,18655.0,-484.0
20260629,SI,外资(高盛+摩根),0.0,3519.0,-3519.0
20260629,SI,主力(国君+东证+中财),64147.0,65211.0,-1064.0
20260629,SI,偏产业(金瑞+五矿+光大),191.0,3993.0,-3802.0
20260630,SI,杭州帮(永安),18161.0,17924.0,237.0
20260630,SI,外资(高盛+摩根),0.0,3883.0,-3883.0
20260630,SI,主力(国君+东证+中财),68347.0,66787.0,1560.0
20260630,SI,偏产业(金瑞+五矿+光大),191.0,4090.0,-3899.0
20260701,SI,杭州帮(永安),16316.0,16098.0,218.0
20260701,SI,外资(高盛+摩根),0.0,4086.0,-4086.0
20260701,SI,主力(国君+东证+中财),66535.0,65107.0,1428.0
20260701,SI,偏产业(金瑞+五矿+光大),345.0,4449.0,-4104.0
20260702,SI,杭州帮(永安),13515.0,13204.0,311.0
20260702,SI,外资(高盛+摩根),0.0,4354.0,-4354.0
20260702,SI,主力(国君+东证+中财),74926.0,75659.0,-733.0
20260702,SI,偏产业(金瑞+五矿+光大),342.0,4514.0,-4172.0
20260703,SI,杭州帮(永安),13470.0,13497.0,-27.0
20260703,SI,外资(高盛+摩根),0.0,4606.0,-4606.0
20260703,SI,主力(国君+东证+中财),76817.0,70020.0,6797.0
20260703,SI,偏产业(金瑞+五矿+光大),216.0,4563.0,-4347.0
20260706,SI,杭州帮(永安),13720.0,13177.0,543.0
20260706,SI,外资(高盛+摩根),0.0,4848.0,-4848.0
20260706,SI,主力(国君+东证+中财),73908.0,73324.0,584.0
20260706,SI,偏产业(金瑞+五矿+光大),193.0,4598.0,-4405.0
20260707,SI,杭州帮(永安),14755.0,13648.0,1107.0
20260707,SI,外资(高盛+摩根),0.0,4848.0,-4848.0
20260707,SI,主力(国君+东证+中财),74341.0,77400.0,-3059.0
20260707,SI,偏产业(金瑞+五矿+光大),202.0,4255.0,-4053.0
20260708,SI,杭州帮(永安),15313.0,15786.0,-473.0
20260708,SI,外资(高盛+摩根),0.0,5225.0,-5225.0
20260708,SI,主力(国君+东证+中财),89284.0,80827.0,8457.0
20260708,SI,偏产业(金瑞+五矿+光大),598.0,0.0,598.0
20260709,SI,杭州帮(永安),16678.0,14978.0,1700.0
20260709,SI,外资(高盛+摩根),0.0,5474.0,-5474.0
20260709,SI,主力(国君+东证+中财),80947.0,72441.0,8506.0
20260709,SI,偏产业(金瑞+五矿+光大),316.0,0.0,316.0
20260710,SI,杭州帮(永安),13982.0,13596.0,386.0
20260710,SI,外资(高盛+摩根),0.0,5835.0,-5835.0
20260710,SI,主力(国君+东证+中财),72352.0,71791.0,561.0
20260710,SI,偏产业(金瑞+五矿+光大),235.0,3877.0,-3642.0
20260713,SI,杭州帮(永安),13713.0,13410.0,303.0
20260713,SI,外资(高盛+摩根),0.0,5835.0,-5835.0
20260713,SI,主力(国君+东证+中财),68022.0,68382.0,-360.0
20260713,SI,偏产业(金瑞+五矿+光大),0.0,3980.0,-3980.0
20260714,SI,杭州帮(永安),11323.0,12547.0,-1224.0
20260714,SI,外资(高盛+摩根),0.0,5835.0,-5835.0
20260714,SI,主力(国君+东证+中财),63429.0,60922.0,2507.0
20260714,SI,偏产业(金瑞+五矿+光大),0.0,3605.0,-3605.0
20260715,SI,杭州帮(永安),11290.0,12759.0,-1469.0
20260715,SI,外资(高盛+摩根),0.0,5835.0,-5835.0
20260715,SI,主力(国君+东证+中财),65662.0,63252.0,2410.0
20260715,SI,偏产业(金瑞+五矿+光大),0.0,3690.0,-3690.0
20260716,SI,杭州帮(永安),14221.0,15312.0,-1091.0
20260716,SI,外资(高盛+摩根),0.0,5835.0,-5835.0
20260716,SI,主力(国君+东证+中财),64545.0,62905.0,1640.0
20260716,SI,偏产业(金瑞+五矿+光大),0.0,3514.0,-3514.0
20260717,SI,杭州帮(永安),14492.0,15121.0,-629.0
20260717,SI,外资(高盛+摩根),0.0,5835.0,-5835.0
20260717,SI,主力(国君+东证+中财),62732.0,59651.0,3081.0
20260717,SI,偏产业(金瑞+五矿+光大),0.0,3454.0,-3454.0
20260720,SI,杭州帮(永安),14564.0,15606.0,-1042.0
20260720,SI,外资(高盛+摩根),0.0,5835.0,-5835.0
20260720,SI,主力(国君+东证+中财),66123.0,61374.0,4749.0
20260720,SI,偏产业(金瑞+五矿+光大),0.0,3587.0,-3587.0
20260721,SI,杭州帮(永安),15549.0,17041.0,-1492.0
20260721,SI,外资(高盛+摩根),0.0,6082.0,-6082.0
20260721,SI,主力(国君+东证+中财),71056.0,64085.0,6971.0
20260721,SI,偏产业(金瑞+五矿+光大),926.0,3470.0,-2544.0
20260722,SI,杭州帮(永安),16361.0,17785.0,-1424.0
20260722,SI,外资(高盛+摩根),0.0,6082.0,-6082.0
20260722,SI,主力(国君+东证+中财),72184.0,68195.0,3989.0
20260722,SI,偏产业(金瑞+五矿+光大),972.0,0.0,972.0
20260723,SI,杭州帮(永安),16308.0,18100.0,-1792.0
20260723,SI,外资(高盛+摩根),0.0,6573.0,-6573.0
20260723,SI,主力(国君+东证+中财),70501.0,67128.0,3373.0
20260723,SI,偏产业(金瑞+五矿+光大),516.0,0.0,516.0
20260724,SI,杭州帮(永安),16208.0,17764.0,-1556.0
20260724,SI,外资(高盛+摩根),0.0,6573.0,-6573.0
20260724,SI,主力(国君+东证+中财),69640.0,65023.0,4617.0
20260724,SI,偏产业(金瑞+五矿+光大),0.0,3414.0,-3414.0
20260727,SI,杭州帮(永安),15772.0,17288.0,-1516.0
20260727,SI,外资(高盛+摩根),0.0,6893.0,-6893.0
20260727,SI,主力(国君+东证+中财),66347.0,62401.0,3946.0
20260727,SI,偏产业(金瑞+五矿+光大),0.0,3450.0,-3450.0
20260728,SI,杭州帮(永安),16030.0,17087.0,-1057.0
20260728,SI,外资(高盛+摩根),0.0,6893.0,-6893.0
